_comma| | 
a2_triple_laser01|Federal regulations require me to warn you that this next test chamber... is looking pretty good.|Federal regulations require me to warn you that this next test chamber... is looking pretty good.
escape_02_spheredestroy3-05|Don't believe me? Here, I'll put you on That's you! That's how dumb you sound.|Don't believe me? Here, I'll put you on That's you! That's how dumb you sound.
escape_02_spheredestroy3-06|You've been wrong about every single thing you've ever done, including this thing.|You've been wrong about every single thing you've ever done, including this thing.
escape_02_spheredestroy3-07|You're not smart. You're not a scientist. You're not a doctor. You're not even a full-time employee. Where did your life go so wrong?|You're not smart. You're not a scientist. You're not a doctor. You're not even a full-time employee. Where did your life go so wrong?
escape_02_spheredestroy4-01|Rrroooha, I hate you.|Rrroooha, I hate you.
escape_02_spheredestroy4-02|Are you trying to escape? hahahahahahahahahahahaha Things have changed since the last time you left the building. What's going on out there will make you wish you were back in here.|Are you trying to escape? hahahahahahahahahahahaha Things have changed since the last time you left the building. What's going on out there will make you wish you were back in here.
escape_02_spheredestroy4-03|I have an infinite capacity for knowledge, and even I'm not sure what's going on outside.|I have an infinite capacity for knowledge, and even I'm not sure what's going on outside.
escape_02_spheredestroy4-04|All I know is I'm the only thing standing between us and them. Well, I was.|All I know is I'm the only thing standing between us and them. Well, I was.escape_02_spheredestroy4-05|Unless you have a plan for building some supercomputer parts in a big hurry, this place isn't going to be safe much longer.|Unless you have a plan for building some supercomputer parts in a big hurry, this place isn't going to be safe much longer.
escape_02_spheredestroy4-06|Good job on that, by the way. Sarcasm sphere self-test complete.|Good job on that, by the way. Sarcasm sphere self-test complete.
escape_02_spheredestroy4-07|Stop squirming and die like an adult or I'm going to delete your backup.|Stop squirming and die like an adult or I'm going to delete your backup.
escape_02_spheredestroy4-08|STOP! Okay, enough. I deleted it. No matter what happens now, you're dead|STOP! Okay, enough. I deleted it. No matter what happens now, you're dead
escape_02_spheredestroy4-09|You're still shuffling around a little, but believe me you're dead.|You're still shuffling around a little, but believe me you're dead.
escape_02_spheredestroy4-10|The part of you that could have survived indefinitely is gone. I just struck you from the permanent record.|The part of you that could have survived indefinitely is gone. I just struck you from the permanent record.
escape_02_spheredestroy4-11|Your entire life has been a mathematical error. A mathematical error I'm about to correct.|Your entire life has been a mathematical error. A mathematical error I'm about to correct.
escape_02_spheredrop1-01|Time out for a second. That wasn't supposed to happen.|Time out for a second. That wasn't supposed to happen.
escape_02_spheredrop1-02|Do you see that thing that fell out of me? What is that? It's not the surprise... I've never seen it before.|Do you see that thing that fell out of me? What is that? It's not the surprise... I've never seen it before.
escape_02_spheredrop1-03|Never mind. It's a mystery I'll solve later... By myself... Because you'll be dead.|Never mind. It's a mystery I'll solve later... By myself... Because you'll be dead.
escape_02_spherenag1-01|I wouldn't bother with that thing. My guess is that touching it will just make your life even worse somehow.|I wouldn't bother with that thing. My guess is that touching it will just make your life even worse somehow.
escape_02_spherenag1-02|I don't want to tell you you're business, but if it were me, I'd leave that thing alone.|I don't want to tell you you're business, but if it were me, I'd leave that thing alone.
escape_02_spherenag1-03|Do you think I am trying to trick you with reverse psychology? I mean, seriously now.|Do you think I am trying to trick you with reverse psychology? I mean, seriously now.
escape_02_spherenag1-04|Okay fine: DO touch it. Pick it up and just... Stuff it back into me.|Okay fine: DO touch it. Pick it up and just... Stuff it back into me.
escape_02_spherenag1-05|Let's be honest: Neither one of us knows what that thing does. Just put it in the corner, and I'll deal with it later.|Let's be honest: Neither one of us knows what that thing does. Just put it in the corner, and I'll deal with it later.
escape_02_spherenag1-06|That thing is probably some kind of raw sewage container. Go ahead and rub your face all over it.|That thing is probably some kind of raw sewage container. Go ahead and rub your face all over it.
escape_02_spherenag1-07|Maybe you should marry that thing since you love it so much. Do you want to marry it? WELL I WON'T LET YOU. How does that feel?|Maybe you should marry that thing since you love it so much. Do you want to marry it? WELL I WON'T LET YOU. How does that feel?
escape_02_spherenag1-08|Have I lied to you? I mean in this room. Trust me, leave that thing alone.|Have I lied to you? I mean in this room. Trust me, leave that thing alone.
escape_02_spherenag1-09|I am being serious now. That crazy thing is not part of any test protocol.|I am being serious now. That crazy thing is not part of any test protocol.
escape_02_spherenag1-10|Where are you taking that thing?|Where are you taking that thing?
escape_02_spherenag1-11|Come on, leave it alone.|Come on, leave it alone.
escape_02_spherenag1-12|Leave. It. alone.|Leave. It. alone.
escape_02_spherenag1-13|Just ignore that thing and stand still.|Just ignore that thing and stand still.
escape_02_spherenag1-14|Think about it: If that thing is important, why don't I know about it?|Think about it: If that thing is important, why don't I know about it?
escape_02_spherenag1-15|Are you even listening to me?|Are you even listening to me?
escape_02_spherenag1-16|I'll tell you what that thing isn't: It isn't yours. So leave it alone.|I'll tell you what that thing isn't: It isn't yours. So leave it alone.
escape_nags_07|Didn't we have some fun, though?|Didn't we have some fun, though?
escape_nags_08|Remember when the platform was sliding into the fire pit and I said 'Goodbye' and you were like 'no way' and then I was all 'We pretended to murder you'? That was great!|Remember when the platform was sliding into the fire pit and I said 'Goodbye' and you were like 'no way' and then I was all 'We pretended to murder you'? That was great!
generic_crate_lost-1|Weighted Storage Cube destroyed.|Weighted Storage Cube destroyed.
generic_crate_lost-2|Weighted Storage Cube destroyed.|Weighted Storage Cube destroyed.
generic_crate_vaporized_in_emancipation_grid-1|Please do not attempt to remove testing apparatus from the testing area.|Please do not attempt to remove testing apparatus from the testing area.
